transcript_id	gene_id	is_novel	total_count	unique_count	sample_id	em_count	tpm	certainty	multimapping_rate
ENST00000455725.6	ENSG00000166181.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000455784.7	ENSG00000184702.20	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000455810.5	ENSG00000237943.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000455827.2	ENSG00000188393.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000455895.7	ENSG00000160058.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456315.7	ENSG00000024526.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456397.7	ENSG00000169490.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456471.3	ENSG00000159322.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456652.5	ENSG00000071054.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456914.7	ENSG00000132781.22	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000456935.7	ENSG00000104774.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000457054.6	ENSG00000170248.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000457263.1	ENSG00000226396.1	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000457354.7	ENSG00000139921.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000457387.3	ENSG00000223745.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000457654.6	ENSG00000108671.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458126.6	ENSG00000100526.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458350.7	ENSG00000152348.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458426.5	ENSG00000144401.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458624.1	ENSG00000244239.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458705.6	ENSG00000189180.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000458725.9	ENSG00000231607.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460022.6	ENSG00000216895.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460403.1	ENSG00000132963.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460454.2	ENSG00000132274.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460616.5	ENSG00000180879.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460715.2	ENSG00000116747.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460756.5	ENSG00000168958.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000460807.2	ENSG00000114857.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461102.1	ENSG00000167113.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461371.5	ENSG00000119004.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461433.1	ENSG00000106028.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461436.1	ENSG00000152601.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461487.1	ENSG00000004809.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461509.6	ENSG00000172236.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461701.5	ENSG00000110046.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461832.3	ENSG00000197989.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461849.1	ENSG00000131051.24	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000461864.8	ENSG00000239213.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000462055.5	ENSG00000131558.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000462069.6	ENSG00000114405.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000462683.6	ENSG00000181704.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000462804.3	ENSG00000126860.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000462880.1	ENSG00000143553.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463007.5	ENSG00000068024.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463108.5	ENSG00000188404.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463139.5	ENSG00000163636.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463552.6	ENSG00000125944.22	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463854.5	ENSG00000115145.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000463868.5	ENSG00000158578.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000464139.5	ENSG00000126216.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000464256.1	ENSG00000159086.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000464942.7	ENSG00000184047.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465340.5	ENSG00000241343.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465368.5	ENSG00000114021.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465553.5	ENSG00000155962.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465744.5	ENSG00000241343.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465752.1	ENSG00000240972.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465823.5	ENSG00000240344.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000465957.1	ENSG00000107521.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466072.5	ENSG00000114054.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466185.1	ENSG00000112739.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466317.1	ENSG00000154803.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466405.1	ENSG00000114742.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466425.1	ENSG00000159377.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466490.7	ENSG00000144867.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466501.1	ENSG00000237550.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466741.5	ENSG00000064886.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000466894.5	ENSG00000115307.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467001.1	ENSG00000159339.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467005.6	ENSG00000122591.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467029.5	ENSG00000173436.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467100.1	ENSG00000107164.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467199.5	ENSG00000122687.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467237.5	ENSG00000164896.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467239.6	ENSG00000291071.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467648.6	ENSG00000169764.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000467843.6	ENSG00000109046.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468262.5	ENSG00000198959.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468284.1	ENSG00000136108.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468385.1	ENSG00000143851.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468404.5	ENSG00000013374.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468410.5	ENSG00000105856.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000468735.6	ENSG00000114857.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469059.2	ENSG00000120616.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469104.5	ENSG00000124596.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469141.6	ENSG00000054118.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469449.1	ENSG00000018280.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469520.6	ENSG00000162813.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000469750.5	ENSG00000106009.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470161.6	ENSG00000185619.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470487.6	ENSG00000173905.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470626.1	ENSG00000134744.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470797.5	ENSG00000198625.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470808.1	ENSG00000013810.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000470821.5	ENSG00000114098.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471069.5	ENSG00000156502.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471115.6	ENSG00000162642.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471465.1	ENSG00000174842.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471475.1	ENSG00000107625.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471641.1	ENSG00000111229.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000471696.6	ENSG00000198843.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000472081.1	ENSG00000105352.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000472495.5	ENSG00000214941.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000472718.5	ENSG00000132153.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000472967.2	ENSG00000188647.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473371.1	ENSG00000188811.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473378.1	ENSG00000147168.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473389.5	ENSG00000101901.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473576.6	ENSG00000123179.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473835.7	ENSG00000163714.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000473925.1	ENSG00000116161.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000474718.6	ENSG00000204161.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000474756.1	ENSG00000116237.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000474993.5	ENSG00000107833.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000475189.1	ENSG00000116649.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000475195.5	ENSG00000168397.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000476089.1	ENSG00000115232.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000476371.1	ENSG00000120333.4	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000476484.5	ENSG00000188938.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000476618.5	ENSG00000091436.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000476781.6	ENSG00000136522.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000477136.5	ENSG00000084693.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000477171.1	ENSG00000152601.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000477232.5	ENSG00000115233.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000477677.5	ENSG00000117151.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000477847.6	ENSG00000182518.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478193.5	ENSG00000166295.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478286.3	ENSG00000122417.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478425.1	ENSG00000109689.20	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478508.1	ENSG00000055044.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478691.5	ENSG00000125944.22	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478808.5	ENSG00000256262.4	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000478929.1	ENSG00000138182.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000479452.5	ENSG00000187609.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000479613.5	ENSG00000171130.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000479771.5	ENSG00000047457.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000479950.5	ENSG00000124596.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480058.5	ENSG00000112739.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480198.1	ENSG00000130640.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480246.3	ENSG00000291064.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480402.1	ENSG00000120616.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480824.7	ENSG00000198663.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000480937.5	ENSG00000183726.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481106.5	ENSG00000131171.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481113.1	ENSG00000160294.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481173.1	ENSG00000163660.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481203.1	ENSG00000114354.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481546.1	ENSG00000184787.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481799.6	ENSG00000204136.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481881.1	ENSG00000160908.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481909.2	ENSG00000119965.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000481928.1	ENSG00000187514.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000482016.6	ENSG00000163320.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000482231.5	ENSG00000106635.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000482547.1	ENSG00000170430.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483187.5	ENSG00000244187.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483286.6	ENSG00000182484.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483350.1	ENSG00000004534.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483713.5	ENSG00000100142.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483750.6	ENSG00000015285.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000483754.1	ENSG00000248710.1	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000484121.5	ENSG00000170889.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000484123.1	ENSG00000144040.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000484374.1	ENSG00000044459.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000484553.5	ENSG00000169193.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000484843.1	ENSG00000138780.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000485064.1	ENSG00000065518.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000485275.2	ENSG00000121931.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000485512.5	ENSG00000112031.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000485960.7	ENSG00000121749.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000485975.1	ENSG00000187796.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486111.5	ENSG00000114126.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486257.5	ENSG00000181847.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486310.5	ENSG00000168374.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486355.1	ENSG00000205981.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486621.1	ENSG00000243725.7	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000486793.5	ENSG00000112699.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487257.1	ENSG00000174840.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487416.7	ENSG00000214046.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487429.1	ENSG00000112651.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487431.1	ENSG00000136942.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487698.5	ENSG00000115524.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487736.5	ENSG00000008952.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000487976.2	ENSG00000197816.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000488034.6	ENSG00000112514.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000488630.1	ENSG00000165233.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000488733.1	ENSG00000163399.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000488903.1	ENSG00000143641.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000489277.6	ENSG00000126698.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000489294.2	ENSG00000152332.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490008.1	ENSG00000114744.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490010.1	ENSG00000134900.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490103.6	ENSG00000100296.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490175.5	ENSG00000089006.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490623.3	ENSG00000273154.3	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490682.6	ENSG00000064012.24	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000490965.1	ENSG00000003402.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000491470.1	ENSG00000248487.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000491582.1	ENSG00000128590.5	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000491939.6	ENSG00000184470.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000492155.5	ENSG00000151474.23	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000492488.5	ENSG00000168395.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493198.7	ENSG00000291118.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493230.5	ENSG00000174775.18	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493344.6	ENSG00000115211.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493363.1	ENSG00000067048.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493646.1	ENSG00000055950.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000493847.2	ENSG00000119321.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000494055.5	ENSG00000071794.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000494282.6	ENSG00000146416.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000494573.6	ENSG00000134333.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000495071.6	ENSG00000102710.21	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000495076.5	ENSG00000243156.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000495579.5	ENSG00000213676.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000495827.3	ENSG00000188921.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000495966.1	ENSG00000122482.22	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000496459.2	ENSG00000147274.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000496811.6	ENSG00000174953.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000496962.2	ENSG00000115486.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497056.6	ENSG00000114209.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497075.5	ENSG00000154518.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497142.2	ENSG00000242028.9	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497398.1	ENSG00000244270.1	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497707.5	ENSG00000188243.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000497885.2	ENSG00000244184.2	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000498406.1	ENSG00000184436.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000498611.5	ENSG00000128159.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000498737.8	ENSG00000184983.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000499023.7	ENSG00000171566.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000499247.3	ENSG00000141232.5	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000500949.7	ENSG00000247556.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000502346.2	ENSG00000174695.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000502406.5	ENSG00000121073.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000502626.2	ENSG00000103472.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000502922.5	ENSG00000131188.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000503617.1	ENSG00000237765.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000503641.5	ENSG00000159199.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000503991.1	ENSG00000249784.1	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504148.3	ENSG00000150779.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504348.5	ENSG00000169045.19	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504480.5	ENSG00000145439.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504730.5	ENSG00000156136.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504762.1	ENSG00000128040.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504898.5	ENSG00000197451.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000504961.1	ENSG00000172795.17	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505071.5	ENSG00000136436.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505303.5	ENSG00000134987.13	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505459.6	ENSG00000153037.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505637.2	ENSG00000251141.7	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505747.6	ENSG00000138050.15	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000505897.5	ENSG00000005882.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000506073.3	ENSG00000074966.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000506259.5	ENSG00000197451.12	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000506502.2	ENSG00000275740.1	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000506525.5	ENSG00000169020.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000507185.1	ENSG00000113068.10	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000507338.1	ENSG00000109255.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000507731.1	ENSG00000163257.11	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000507875.6	ENSG00000109572.16	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000507889.1	ENSG00000145246.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000508281.3	ENSG00000250159.8	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
ENST00000508553.1	ENSG00000150756.14	FALSE	1	1	SAMEA117622252	1	1.49159337971194	1	0
