sample_id	ec_id	transcripts	count	ec_size	ec_type
SAMEA117622252	8360	ENST00000698422.1	19	1	unique
SAMEA117622252	8361	ENST00000546835.2	3	1	unique
SAMEA117622252	8362	ENST00000318066.7	1	1	unique
SAMEA117622252	8363	transcript916.chr17.nnic	1	1	unique
SAMEA117622252	8364	ENST00000259229.7|transcript916.chr17.nnic	1	2	multi
SAMEA117622252	8365	ENST00000259229.7	13	1	unique
SAMEA117622252	8366	transcript177.chr22.nnic	3	1	unique
SAMEA117622252	8367	ENST00000551926.1	2	1	unique
SAMEA117622252	8368	ENST00000375050.6	1	1	unique
SAMEA117622252	8369	transcript259.chr15.nnic	11	1	unique
SAMEA117622252	8370	ENST00000240617.10	3	1	unique
SAMEA117622252	8371	ENST00000467302.5	3	1	unique
SAMEA117622252	8372	ENST00000479589.5	1	1	unique
SAMEA117622252	8373	transcript589.chr9.nic	1	1	unique
SAMEA117622252	8374	ENST00000557436.2	2	1	unique
SAMEA117622252	8375	ENST00000373232.8	2	1	unique
SAMEA117622252	8376	ENST00000344595.10	1	1	unique
SAMEA117622252	8377	ENST00000561762.3	9	1	unique
SAMEA117622252	8378	ENST00000222224.4	1	1	unique
SAMEA117622252	8379	ENST00000376473.9	1	1	unique
SAMEA117622252	8380	ENST00000565803.2	3	1	unique
SAMEA117622252	8381	ENST00000216218.8	2	1	unique
SAMEA117622252	8382	ENST00000216218.8|ENST00000216259.8	4	2	multi
SAMEA117622252	8383	ENST00000216259.8	1	1	unique
SAMEA117622252	8384	ENST00000302386.10	8	1	unique
SAMEA117622252	8385	ENST00000302386.10|ENST00000497931.5	8	2	multi
SAMEA117622252	8386	ENST00000497931.5	1	1	unique
SAMEA117622252	8387	ENST00000484616.2	4	1	unique
SAMEA117622252	8388	ENST00000494591.1	1	1	unique
SAMEA117622252	8389	ENST00000215912.10	3	1	unique
SAMEA117622252	8390	ENST00000156825.5	2	1	unique
SAMEA117622252	8391	ENST00000574741.2	2	1	unique
SAMEA117622252	8392	ENST00000251636.10|ENST00000379887.9	1	2	multi
SAMEA117622252	8393	ENST00000072869.9	1	1	unique
SAMEA117622252	8394	ENST00000016171.6	11	1	unique
SAMEA117622252	8395	ENST00000016171.6|ENST00000379887.9	1	2	multi
SAMEA117622252	8396	transcript725.chr5.nnic	2	1	unique
SAMEA117622252	8397	ENST00000005995.8	2	1	unique
SAMEA117622252	8398	ENST00000317271.3|ENST00000005995.8	5	2	multi
SAMEA117622252	8399	ENST00000317271.3	14	1	unique
SAMEA117622252	8400	ENST00000583011.6	1	1	unique
SAMEA117622252	8401	ENST00000581560.5	3	1	unique
SAMEA117622252	8402	ENST00000583312.5	2	1	unique
SAMEA117622252	8403	ENST00000319836.7	9	1	unique
SAMEA117622252	8404	ENST00000544835.7	7	1	unique
SAMEA117622252	8405	ENST00000358739.5	20	1	unique
SAMEA117622252	8406	ENST00000377095.10	1	1	unique
SAMEA117622252	8407	ENST00000635956.2	1	1	unique
SAMEA117622252	8408	ENST00000359680.9	4	1	unique
SAMEA117622252	8409	ENST00000340535.11	1	1	unique
SAMEA117622252	8410	transcript887.chr9.nic	1	1	unique
SAMEA117622252	8411	ENST00000461280.2	5	1	unique
SAMEA117622252	8412	ENST00000326427.11	1	1	unique
SAMEA117622252	8413	ENST00000587128.1	2	1	unique
SAMEA117622252	8414	transcript716.chr1.nic	1	1	unique
SAMEA117622252	8415	transcript581.chrX.nic	1	1	unique
SAMEA117622252	8416	ENST00000589459.5	2	1	unique
SAMEA117622252	8417	ENST00000266087.12	1	1	unique
SAMEA117622252	8418	ENST00000312629.10	1	1	unique
SAMEA117622252	8419	ENST00000409965.5	4	1	unique
SAMEA117622252	8420	ENST00000343043.7	4	1	unique
SAMEA117622252	8421	transcript813.chr10.nnic|ENST00000343043.7	3	2	multi
SAMEA117622252	8422	transcript813.chr10.nnic	1	1	unique
SAMEA117622252	8423	ENST00000397604.7	20	1	unique
SAMEA117622252	8424	transcript1830.chr1.nic	4	1	unique
SAMEA117622252	8425	transcript274.chr18.nnic	15	1	unique
SAMEA117622252	8426	transcript1172.chr3.nnic	2	1	unique
SAMEA117622252	8427	ENST00000369763.5	1	1	unique
SAMEA117622252	8428	ENST00000414046.3	5	1	unique
SAMEA117622252	8429	ENST00000479135.5	1	1	unique
SAMEA117622252	8430	ENST00000306739.9	2	1	unique
SAMEA117622252	8431	ENST00000392219.7	5	1	unique
SAMEA117622252	8432	ENST00000556840.5	2	1	unique
SAMEA117622252	8433	ENST00000556840.5|ENST00000474879.7	2	2	multi
SAMEA117622252	8434	ENST00000474879.7	1	1	unique
SAMEA117622252	8435	ENST00000539214.5	1	1	unique
SAMEA117622252	8436	ENST00000605197.3	2	1	unique
SAMEA117622252	8437	ENST00000377351.8	4	1	unique
SAMEA117622252	8438	ENST00000607882.5	2	1	unique
SAMEA117622252	8439	ENST00000360961.11	1	1	unique
SAMEA117622252	8440	ENST00000612598.4	2	1	unique
SAMEA117622252	8441	ENST00000346249.9	7	1	unique
SAMEA117622252	8442	ENST00000469563.1	1	1	unique
SAMEA117622252	8443	transcript132.chr4.nnic	1	1	unique
SAMEA117622252	8444	ENST00000469257.2	1	1	unique
SAMEA117622252	8445	ENST00000269143.8	1	1	unique
SAMEA117622252	8446	ENST00000491306.6	1	1	unique
SAMEA117622252	8447	ENST00000371466.4	6	1	unique
SAMEA117622252	8448	ENST00000343262.9	1	1	unique
SAMEA117622252	8449	ENST00000468240.6	1	1	unique
SAMEA117622252	8450	ENST00000355346.9	11	1	unique
SAMEA117622252	8451	ENST00000850444.1	1	1	unique
SAMEA117622252	8452	ENST00000620164.4	2	1	unique
SAMEA117622252	8453	ENST00000352957.9	2	1	unique
SAMEA117622252	8454	ENST00000621136.4	2	1	unique
SAMEA117622252	8455	transcript698.chr4.nnic	6	1	unique
SAMEA117622252	8456	transcript698.chr4.nnic|transcript878.chr12.nic	2	2	multi
SAMEA117622252	8457	transcript698.chr4.nnic|transcript878.chr12.nic|transcript918.chr8.nic	13	3	multi
SAMEA117622252	8458	transcript878.chr12.nic	1	1	unique
SAMEA117622252	8459	transcript705.chr16.nic	7	1	unique
SAMEA117622252	8460	transcript918.chr8.nic	1	1	unique
SAMEA117622252	8461	transcript75.chr13.nnic	4	1	unique
SAMEA117622252	8462	ENST00000253788.12	16	1	unique
SAMEA117622252	8463	ENST00000253788.12|ENST00000374257.6	3	2	multi
SAMEA117622252	8464	ENST00000374257.6	1	1	unique
SAMEA117622252	8465	ENST00000547649.5	1	1	unique
SAMEA117622252	8466	ENST00000379359.4	104	1	unique
SAMEA117622252	8467	ENST00000457657.5	1	1	unique
SAMEA117622252	8468	ENST00000349038.8	3	1	unique
SAMEA117622252	8469	ENST00000642017.2	2	1	unique
SAMEA117622252	8470	ENST00000678101.1	26	1	unique
SAMEA117622252	8471	transcript908.chr16.nnic	16	1	unique
SAMEA117622252	8472	ENST00000345865.6	2	1	unique
SAMEA117622252	8473	ENST00000334062.8	2	1	unique
SAMEA117622252	8474	ENST00000244741.10	197	1	unique
SAMEA117622252	8475	transcript914.chr17.nnic	7	1	unique
SAMEA117622252	8476	ENST00000379561.6	1	1	unique
SAMEA117622252	8477	transcript877.chr3.nic	1	1	unique
SAMEA117622252	8478	ENST00000328703.12	3	1	unique
SAMEA117622252	8479	ENST00000644787.1	2	1	unique
SAMEA117622252	8480	ENST00000645306.1	2	1	unique
SAMEA117622252	8481	ENST00000645843.2	2	1	unique
SAMEA117622252	8482	transcript821.chr3.nic	1	1	unique
SAMEA117622252	8483	transcript82.chr20.nnic	2	1	unique
SAMEA117622252	8484	transcript739.chr10.nnic	215	1	unique
SAMEA117622252	8485	transcript68.chr2.nic	1	1	unique
SAMEA117622252	8486	ENST00000350896.3	1	1	unique
SAMEA117622252	8487	ENST00000329245.9	2	1	unique
SAMEA117622252	8488	transcript898.chr5.nnic	1	1	unique
SAMEA117622252	8489	ENST00000299299.4	1	1	unique
SAMEA117622252	8490	ENST00000265174.5	2	1	unique
SAMEA117622252	8491	ENST00000265174.5|ENST00000275517.8	1	2	multi
SAMEA117622252	8492	ENST00000275517.8	1	1	unique
SAMEA117622252	8493	ENST00000319769.10	1	1	unique
SAMEA117622252	8494	ENST00000302422.4	3	1	unique
SAMEA117622252	8495	ENST00000437231.5	4	1	unique
SAMEA117622252	8496	ENST00000514814.5	3	1	unique
SAMEA117622252	8497	ENST00000377891.6	1	1	unique
SAMEA117622252	8498	ENST00000378302.7|ENST00000378595.7	4	2	multi
SAMEA117622252	8499	ENST00000378302.7|ENST00000412367.6	1	2	multi
SAMEA117622252	8500	ENST00000378302.7	3	1	unique
SAMEA117622252	8501	ENST00000379153.4	1	1	unique
SAMEA117622252	8502	ENST00000396743.7	1	1	unique
SAMEA117622252	8503	ENST00000467100.1	4	1	unique
SAMEA117622252	8504	ENST00000487736.5	2	1	unique
SAMEA117622252	8505	ENST00000277010.9	7	1	unique
SAMEA117622252	8506	ENST00000548065.7	2	1	unique
SAMEA117622252	8507	ENST00000309988.9	3	1	unique
SAMEA117622252	8508	ENST00000327839.5	1	1	unique
SAMEA117622252	8509	ENST00000599840.6	1	1	unique
SAMEA117622252	8510	ENST00000378895.9	15	1	unique
SAMEA117622252	8511	ENST00000378895.9|ENST00000600531.5|ENST00000600659.3|transcript443.chr17.nic	1	4	multi
SAMEA117622252	8512	transcript443.chr17.nic	1	1	unique
SAMEA117622252	8513	ENST00000600659.3	1	1	unique
SAMEA117622252	8514	ENST00000600531.5	4	1	unique
SAMEA117622252	8515	transcript624.chr3.nnic	4	1	unique
SAMEA117622252	8516	ENST00000611218.1	5	1	unique
SAMEA117622252	8517	ENST00000254654.8	20	1	unique
SAMEA117622252	8518	ENST00000616365.2	3	1	unique
SAMEA117622252	8519	ENST00000309324.9	15	1	unique
SAMEA117622252	8520	ENST00000254928.10	1	1	unique
SAMEA117622252	8521	ENST00000655607.2	2	1	unique
SAMEA117622252	8522	ENST00000311832.6	3	1	unique
SAMEA117622252	8523	transcript522.chr10.nnic	1	1	unique
SAMEA117622252	8524	ENST00000645632.1	1	1	unique
SAMEA117622252	8525	ENST00000313028.12	2	1	unique
SAMEA117622252	8526	ENST00000377185.3	1	1	unique
SAMEA117622252	8527	ENST00000321250.13	5	1	unique
SAMEA117622252	8528	ENST00000257287.5	4	1	unique
SAMEA117622252	8529	ENST00000370010.6	1	1	unique
SAMEA117622252	8530	ENST00000360541.10	4	1	unique
SAMEA117622252	8531	ENST00000361538.6	4	1	unique
SAMEA117622252	8532	ENST00000369367.8	2	1	unique
SAMEA117622252	8533	transcript1076.chr12.nnic	1	1	unique
SAMEA117622252	8534	ENST00000199320.9	3	1	unique
SAMEA117622252	8535	ENST00000330871.3	48	1	unique
SAMEA117622252	8536	ENST00000590221.5	2	1	unique
SAMEA117622252	8537	ENST00000584689.6	6	1	unique
SAMEA117622252	8538	ENST00000393987.2	1	1	unique
SAMEA117622252	8539	ENST00000584408.6	1	1	unique
SAMEA117622252	8540	ENST00000429586.7	2	1	unique
SAMEA117622252	8541	ENST00000431368.6	2	1	unique
SAMEA117622252	8542	ENST00000333676.8	5	1	unique
SAMEA117622252	8543	ENST00000437139.7	2	1	unique
SAMEA117622252	8544	ENST00000605870.5	3	1	unique
SAMEA117622252	8545	ENST00000444273.6	4	1	unique
SAMEA117622252	8546	ENST00000446803.6	2	1	unique
SAMEA117622252	8547	ENST00000419819.2	1	1	unique
SAMEA117622252	8548	transcript913.chr11.nnic	2	1	unique
SAMEA117622252	8549	ENST00000452837.7	2	1	unique
SAMEA117622252	8550	ENST00000360647.9	41	1	unique
SAMEA117622252	8551	ENST00000583777.5	1	1	unique
SAMEA117622252	8552	ENST00000366466.5	1	1	unique
SAMEA117622252	8553	ENST00000408901.8	2	1	unique
SAMEA117622252	8554	ENST00000556766.6	1	1	unique
SAMEA117622252	8555	ENST00000407315.6	2	1	unique
SAMEA117622252	8556	ENST00000553851.3	1	1	unique
SAMEA117622252	8557	ENST00000320330.8	1	1	unique
SAMEA117622252	8558	ENST00000336985.11	1	1	unique
SAMEA117622252	8559	transcript2211.chr1.nic	1	1	unique
SAMEA117622252	8560	ENST00000333916.8	17	1	unique
SAMEA117622252	8561	ENST00000333916.8|ENST00000476484.5	1	2	multi
SAMEA117622252	8562	ENST00000333916.8|ENST00000476484.5|ENST00000477171.1	2	3	multi
SAMEA117622252	8563	ENST00000476484.5	6	1	unique
SAMEA117622252	8564	ENST00000477171.1	2	1	unique
SAMEA117622252	8565	ENST00000478286.3	2	1	unique
SAMEA117622252	8566	ENST00000615107.6	2	1	unique
SAMEA117622252	8567	ENST00000361439.9	2	1	unique
SAMEA117622252	8568	ENST00000366988.5	11	1	unique
SAMEA117622252	8569	transcript980.chr2.nnic	2	1	unique
SAMEA117622252	8570	ENST00000481909.2	2	1	unique
SAMEA117622252	8571	ENST00000376387.5	1	1	unique
SAMEA117622252	8572	ENST00000404141.6	1	1	unique
SAMEA117622252	8573	ENST00000342415.6	1	1	unique
SAMEA117622252	8574	ENST00000346416.7	6	1	unique
SAMEA117622252	8575	ENST00000605788.6	1	1	unique
SAMEA117622252	8576	ENST00000282728.10	8	1	unique
SAMEA117622252	8577	ENST00000338128.13	1	1	unique
SAMEA117622252	8578	transcript511.chr12.nic	1	1	unique
SAMEA117622252	8579	ENST00000263382.8	4	1	unique
SAMEA117622252	8580	transcript771.chr9.nic	1	1	unique
SAMEA117622252	8581	ENST00000544997.6	4	1	unique
SAMEA117622252	8582	ENST00000450195.6	2	1	unique
SAMEA117622252	8583	ENST00000497056.6	3	1	unique
SAMEA117622252	8584	ENST00000540781.5	11	1	unique
SAMEA117622252	8585	ENST00000540059.1	1	1	unique
SAMEA117622252	8586	ENST00000379226.9	2	1	unique
SAMEA117622252	8587	ENST00000539068.5	2	1	unique
SAMEA117622252	8588	ENST00000368087.8	1	1	unique
SAMEA117622252	8589	ENST00000374293.5	1	1	unique
SAMEA117622252	8590	ENST00000531883.5	1	1	unique
SAMEA117622252	8591	transcript651.chr1.nnic	2	1	unique
SAMEA117622252	8592	transcript750.chr19.nic	1	1	unique
SAMEA117622252	8593	ENST00000368885.8	2	1	unique
SAMEA117622252	8594	transcript266.chr2.nic	1	1	unique
SAMEA117622252	8595	ENST00000515697.5	2	1	unique
SAMEA117622252	8596	ENST00000529704.5	5	1	unique
SAMEA117622252	8597	ENST00000519065.6	4	1	unique
SAMEA117622252	8598	ENST00000402558.7	1	1	unique
SAMEA117622252	8599	ENST00000395472.2	1	1	unique
SAMEA117622252	8600	ENST00000396153.7	1	1	unique
SAMEA117622252	8601	ENST00000396225.1	1	1	unique
SAMEA117622252	8602	ENST00000397821.8	1	1	unique
SAMEA117622252	8603	ENST00000467199.5	2	1	unique
SAMEA117622252	8604	ENST00000478808.5	3	1	unique
SAMEA117622252	8605	ENST00000380058.7	1	1	unique
SAMEA117622252	8606	ENST00000372715.7	4	1	unique
SAMEA117622252	8607	ENST00000232744.13	1	1	unique
SAMEA117622252	8608	ENST00000350302.8	5	1	unique
SAMEA117622252	8609	ENST00000591032.1	1	1	unique
SAMEA117622252	8610	transcript950.chr3.nnic	1	1	unique
SAMEA117622252	8611	ENST00000480906.5	1	1	unique
SAMEA117622252	8612	ENST00000316939.3	1	1	unique
SAMEA117622252	8613	transcript365.chr3.nnic	1	1	unique
SAMEA117622252	8614	ENST00000468812.6	10	1	unique
SAMEA117622252	8615	ENST00000558494.5	3	1	unique
SAMEA117622252	8616	ENST00000588354.1	1	1	unique
SAMEA117622252	8617	ENST00000587994.5	2	1	unique
SAMEA117622252	8618	ENST00000331872.11	9	1	unique
SAMEA117622252	8619	ENST00000608684.2	3	1	unique
SAMEA117622252	8620	ENST00000647812.2	1	1	unique
SAMEA117622252	8621	transcript410.chr15.nic	1	1	unique
SAMEA117622252	8622	transcript2108.chr6.nnic	12	1	unique
SAMEA117622252	8623	ENST00000585124.6|transcript2108.chr6.nnic	17	2	multi
SAMEA117622252	8624	ENST00000585124.6	5	1	unique
SAMEA117622252	8625	ENST00000606293.5	3	1	unique
SAMEA117622252	8626	transcript908.chr8.nic	1	1	unique
SAMEA117622252	8627	ENST00000505059.7	6	1	unique
SAMEA117622252	8628	transcript42.chr15.nic	1	1	unique
SAMEA117622252	8629	transcript42.chr15.nic|ENST00000715703.1	2	2	multi
SAMEA117622252	8630	ENST00000371421.9	1	1	unique
SAMEA117622252	8631	ENST00000715703.1	3	1	unique
SAMEA117622252	8632	ENST00000752981.1	2	1	unique
SAMEA117622252	8633	ENST00000621632.5	33	1	unique
SAMEA117622252	8634	ENST00000494664.6|ENST00000621632.5	1	2	multi
SAMEA117622252	8635	ENST00000494664.6	14	1	unique
SAMEA117622252	8636	ENST00000368811.8	10	1	unique
SAMEA117622252	8637	ENST00000380733.9	1	1	unique
SAMEA117622252	8638	ENST00000380084.8	2	1	unique
SAMEA117622252	8639	ENST00000529639.6	5	1	unique
SAMEA117622252	8640	ENST00000398337.8	2	1	unique
SAMEA117622252	8641	ENST00000583380.5	3	1	unique
SAMEA117622252	8642	ENST00000417736.2	1	1	unique
SAMEA117622252	8643	ENST00000420474.5	2	1	unique
SAMEA117622252	8644	ENST00000689958.2	1	1	unique
SAMEA117622252	8645	ENST00000379942.5	2	1	unique
SAMEA117622252	8646	ENST00000204679.9	6	1	unique
SAMEA117622252	8647	ENST00000380171.9	3	1	unique
SAMEA117622252	8648	ENST00000431473.4	2	1	unique
SAMEA117622252	8649	ENST00000429299.3	10	1	unique
SAMEA117622252	8650	ENST00000438015.7	2	1	unique
SAMEA117622252	8651	ENST00000567270.5	4	1	unique
SAMEA117622252	8652	ENST00000449309.2	11	1	unique
SAMEA117622252	8653	ENST00000451283.5	24	1	unique
SAMEA117622252	8654	ENST00000460715.2	13	1	unique
SAMEA117622252	8655	ENST00000466185.1	175	1	unique
SAMEA117622252	8656	ENST00000467648.6	255	1	unique
SAMEA117622252	8657	ENST00000643241.1	1	1	unique
SAMEA117622252	8658	ENST00000375299.8	4	1	unique
SAMEA117622252	8659	transcript194.chr3.nic	1	1	unique
SAMEA117622252	8660	ENST00000379270.5	1	1	unique
SAMEA117622252	8661	transcript82.chr10.nnic	9	1	unique
SAMEA117622252	8662	ENST00000689607.3	5	1	unique
SAMEA117622252	8663	ENST00000358375.9	1	1	unique
SAMEA117622252	8664	ENST00000475189.1	2	1	unique
SAMEA117622252	8665	transcript803.chr11.nnic	103	1	unique
SAMEA117622252	8666	transcript544.chr2.nic	1	1	unique
SAMEA117622252	8667	ENST00000478508.1	31	1	unique
SAMEA117622252	8668	ENST00000341949.9	1	1	unique
SAMEA117622252	8669	transcript301.chr12.nnic	1	1	unique
SAMEA117622252	8670	ENST00000481928.1	2	1	unique
SAMEA117622252	8671	ENST00000370920.8	1	1	unique
SAMEA117622252	8672	ENST00000695999.1	1	1	unique
SAMEA117622252	8673	ENST00000483754.1	2	1	unique
SAMEA117622252	8674	ENST00000690048.2|transcript235.chr4.nnic	4	2	multi
SAMEA117622252	8675	ENST00000225655.6	1	1	unique
SAMEA117622252	8676	ENST00000490965.1	2	1	unique
SAMEA117622252	8677	ENST00000382393.2	1	1	unique
SAMEA117622252	8678	ENST00000382788.7	1	1	unique
SAMEA117622252	8679	ENST00000692198.2	2	1	unique
SAMEA117622252	8680	ENST00000495183.5	11	1	unique
SAMEA117622252	8681	ENST00000599732.5	6	1	unique
SAMEA117622252	8682	transcript164.chr12.nnic	1	1	unique
SAMEA117622252	8683	ENST00000646561.1	2	1	unique
SAMEA117622252	8684	ENST00000366928.10	1	1	unique
SAMEA117622252	8685	ENST00000295955.14	2	1	unique
SAMEA117622252	8686	ENST00000215574.9	1	1	unique
SAMEA117622252	8687	ENST00000663595.2	7	1	unique
SAMEA117622252	8688	ENST00000663595.2|ENST00000634734.3	2	2	multi
SAMEA117622252	8689	ENST00000634734.3	1	1	unique
SAMEA117622252	8690	ENST00000543165.1|ENST00000680374.1	3	2	multi
SAMEA117622252	8691	ENST00000543165.1	4	1	unique
SAMEA117622252	8692	ENST00000543165.1|transcript717.chr14.nic	2	2	multi
SAMEA117622252	8693	transcript717.chr14.nic	2	1	unique
SAMEA117622252	8694	ENST00000513972.5	3	1	unique
SAMEA117622252	8695	ENST00000341068.8	3	1	unique
SAMEA117622252	8696	ENST00000333421.7	1	1	unique
SAMEA117622252	8697	transcript893.chr10.nnic	1	1	unique
SAMEA117622252	8698	ENST00000638375.2	2	1	unique
SAMEA117622252	8699	ENST00000251507.8	1	1	unique
SAMEA117622252	8700	ENST00000524003.1	2	1	unique
SAMEA117622252	8701	ENST00000397967.5	27	1	unique
SAMEA117622252	8702	ENST00000609436.1	4	1	unique
SAMEA117622252	8703	ENST00000532933.1	1	1	unique
SAMEA117622252	8704	ENST00000269159.8	8	1	unique
SAMEA117622252	8705	ENST00000361453.3	1	1	unique
SAMEA117622252	8706	ENST00000330233.11	5	1	unique
SAMEA117622252	8707	ENST00000333430.6	1	1	unique
SAMEA117622252	8708	ENST00000327031.9	3	1	unique
SAMEA117622252	8709	ENST00000232496.5	1	1	unique
SAMEA117622252	8710	transcript2112.chr1.nnic	1	1	unique
SAMEA117622252	8711	ENST00000532304.7	2	1	unique
SAMEA117622252	8712	ENST00000605337.5	2	1	unique
SAMEA117622252	8713	transcript1708.chr6.nnic	3	1	unique
SAMEA117622252	8714	ENST00000535612.6	2	1	unique
SAMEA117622252	8715	ENST00000369466.9	1	1	unique
SAMEA117622252	8716	ENST00000443720.6	24	1	unique
SAMEA117622252	8717	ENST00000539854.1	4	1	unique
SAMEA117622252	8718	ENST00000601521.5	2	1	unique
SAMEA117622252	8719	ENST00000525445.6	58	1	unique
SAMEA117622252	8720	ENST00000307886.8|ENST00000525445.6	1	2	multi
SAMEA117622252	8721	ENST00000307886.8|ENST00000525445.6|ENST00000550164.6	12	3	multi
SAMEA117622252	8722	transcript372.chr10.nnic	3	1	unique
SAMEA117622252	8723	ENST00000550164.6	16	1	unique
SAMEA117622252	8724	ENST00000307886.8	2	1	unique
SAMEA117622252	8725	ENST00000552217.6	2	1	unique
SAMEA117622252	8726	ENST00000306368.9	1	1	unique
SAMEA117622252	8727	ENST00000402937.1	1	1	unique
SAMEA117622252	8728	transcript1303.chr12.nnic	4	1	unique
SAMEA117622252	8729	ENST00000519192.1	9	1	unique
SAMEA117622252	8730	ENST00000538442.5	8	1	unique
SAMEA117622252	8731	transcript183.chr5.nnic	1	1	unique
SAMEA117622252	8732	ENST00000374982.5	3	1	unique
SAMEA117622252	8733	ENST00000375663.8	2	1	unique
SAMEA117622252	8734	ENST00000559088.5	2	1	unique
SAMEA117622252	8735	transcript1162.chr11.nnic	1	1	unique
SAMEA117622252	8736	ENST00000395305.7|transcript1162.chr11.nnic	1	2	multi
SAMEA117622252	8737	ENST00000395305.7	5	1	unique
SAMEA117622252	8738	ENST00000467825.2	35	1	unique
SAMEA117622252	8739	ENST00000562442.5	2	1	unique
SAMEA117622252	8740	ENST00000563498.1	2	1	unique
SAMEA117622252	8741	transcript225.chr21.nic	1	1	unique
SAMEA117622252	8742	ENST00000370986.9	12	1	unique
SAMEA117622252	8743	ENST00000370986.9|ENST00000517990.5	2	2	multi
SAMEA117622252	8744	ENST00000517990.5	2	1	unique
SAMEA117622252	8745	transcript206.chr18.nic	8	1	unique
SAMEA117622252	8746	ENST00000468582.5	4	1	unique
SAMEA117622252	8747	ENST00000468582.5|transcript1928.chr1.nnic	1	2	multi
SAMEA117622252	8748	ENST00000611050.4	12	1	unique
SAMEA117622252	8749	transcript1928.chr1.nnic	10	1	unique
SAMEA117622252	8750	ENST00000221418.9	61	1	unique
SAMEA117622252	8751	ENST00000367089.8	4	1	unique
SAMEA117622252	8752	transcript254.chr2.nic	2	1	unique
SAMEA117622252	8753	ENST00000366815.10	69	1	unique
SAMEA117622252	8754	ENST00000533444.1	45	1	unique
SAMEA117622252	8755	ENST00000611659.5	2	1	unique
SAMEA117622252	8756	ENST00000394077.8	2	1	unique
SAMEA117622252	8757	ENST00000351841.2	56	1	unique
SAMEA117622252	8758	ENST00000573584.6	3	1	unique
SAMEA117622252	8759	transcript15.chrM.nnic	1	1	unique
SAMEA117622252	8760	transcript2796.chr6.nnic	5	1	unique
SAMEA117622252	8761	transcript791.chr3.nic	1	1	unique
SAMEA117622252	8762	ENST00000581024.5	2	1	unique
SAMEA117622252	8763	ENST00000493442.2	7	1	unique
SAMEA117622252	8764	ENST00000581631.1	2	1	unique
SAMEA117622252	8765	ENST00000718424.1	2	1	unique
SAMEA117622252	8766	ENST00000591899.8	2	1	unique
SAMEA117622252	8767	ENST00000475836.5	4	1	unique
SAMEA117622252	8768	ENST00000647248.2	1129	1	unique
SAMEA117622252	8769	transcript369.chr14.nic	3	1	unique
SAMEA117622252	8770	ENST00000645668.2	3	1	unique
SAMEA117622252	8771	ENST00000645668.2|ENST00000370693.5	3	2	multi
SAMEA117622252	8772	transcript646.chr7.nnic|ENST00000645668.2|ENST00000370693.5	7	3	multi
SAMEA117622252	8773	transcript646.chr7.nnic	1	1	unique
SAMEA117622252	8774	transcript646.chr7.nnic|ENST00000370693.5	1	2	multi
SAMEA117622252	8775	ENST00000686839.1	11	1	unique
SAMEA117622252	8776	ENST00000250457.9	1	1	unique
SAMEA117622252	8777	ENST00000456057.5	1	1	unique
SAMEA117622252	8778	ENST00000351137.8	5	1	unique
SAMEA117622252	8779	ENST00000215115.5	2	1	unique
SAMEA117622252	8780	transcript2328.chr6.nnic	2	1	unique
SAMEA117622252	8781	ENST00000343986.9	2	1	unique
SAMEA117622252	8782	ENST00000607361.5	2	1	unique
SAMEA117622252	8783	ENST00000607778.2	2	1	unique
SAMEA117622252	8784	ENST00000393577.7	1	1	unique
SAMEA117622252	8785	ENST00000608443.6	3	1	unique
SAMEA117622252	8786	ENST00000487245.5	5	1	unique
SAMEA117622252	8787	ENST00000336233.10	2	1	unique
SAMEA117622252	8788	ENST00000528097.5	2	1	unique
SAMEA117622252	8789	ENST00000372458.8	3	1	unique
SAMEA117622252	8790	ENST00000402673.7	22	1	unique
SAMEA117622252	8791	ENST00000614623.5	5	1	unique
SAMEA117622252	8792	ENST00000613478.2	6	1	unique
SAMEA117622252	8793	transcript150.chr22.nnic	8	1	unique
SAMEA117622252	8794	ENST00000616140.2	1	1	unique
SAMEA117622252	8795	ENST00000622633.5	1	1	unique
SAMEA117622252	8796	ENST00000480975.5	12	1	unique
SAMEA117622252	8797	transcript591.chr5.nic	1	1	unique
SAMEA117622252	8798	ENST00000622495.5	2	1	unique
SAMEA117622252	8799	ENST00000301686.13	5	1	unique
SAMEA117622252	8800	ENST00000617429.5	1	1	unique
SAMEA117622252	8801	ENST00000376624.8	2	1	unique
SAMEA117622252	8802	ENST00000687553.3|ENST00000376624.8	6	2	multi
SAMEA117622252	8803	ENST00000308436.11	6	1	unique
SAMEA117622252	8804	ENST00000308436.11|ENST00000687553.3	12	2	multi
SAMEA117622252	8805	ENST00000357103.5	4	1	unique
SAMEA117622252	8806	ENST00000369014.10	1	1	unique
SAMEA117622252	8807	ENST00000371443.6	1	1	unique
SAMEA117622252	8808	ENST00000329970.8	1	1	unique
SAMEA117622252	8809	ENST00000233143.6	3	1	unique
SAMEA117622252	8810	ENST00000371755.9	1	1	unique
SAMEA117622252	8811	ENST00000301981.8	3	1	unique
SAMEA117622252	8812	transcript694.chr14.nic|ENST00000301981.8	2	2	multi
SAMEA117622252	8813	transcript694.chr14.nic	66	1	unique
SAMEA117622252	8814	ENST00000376861.5	1	1	unique
SAMEA117622252	8815	ENST00000290291.10	16	1	unique
SAMEA117622252	8816	ENST00000678186.1	1	1	unique
SAMEA117622252	8817	ENST00000650454.1	2	1	unique
SAMEA117622252	8818	ENST00000644036.2	2	1	unique
